# Zeit (s)	# Kanal 1 (V)	# Kanal 2 (V)	# Kanal 3 (V)	# Kanal 4 (V)	
-0.0000095	-0.76875	0.875	-5.5625	0.109375
-0.000009	-0.8	0.71875	-5.5625	0.125
-0.0000085	-0.7375	0.71875	-5.71875	0.109375
-0.000008	-0.7375	0.71875	-5.5625	0.140625
-0.0000075	-0.7375	0.875	-5.40625	0.140625
-0.000007	-0.7375	0.71875	-5.5625	0.109375
-0.0000065	-0.8	0.875	-5.5625	0.125
-0.000006	-0.76875	0.71875	-5.71875	0.125
-0.0000055	-0.76875	0.71875	-5.40625	0.125
-0.000005	-0.76875	0.875	-5.5625	0.125
-0.0000045	-0.76875	0.71875	-5.5625	0.125
-0.000004	-0.7375	0.71875	-5.40625	0.125
-0.0000035	-0.76875	0.875	-5.25	0.140625
-0.000003	-0.7375	0.71875	-5.09375	0.125
-0.0000025	-0.8	0.71875	-4.46875	0.125
-0.000002	-0.83125	0.875	-3.84375	0.140625
-0.0000015	-0.8	0.875	-2.75	0.140625
-0.000001	-0.8625	0.875	-0.406251	0.140625
-0.0000005	-0.89375	1.03125	0.999999	0.140625
-0.0000000000000000210335	-0.8625	-0.21875	3.34375	0.15625
