# Zeit (s)	# Kanal 1 (V)	# Kanal 2 (V)	# D0-D7	
-0.178	4.95	0.925	44
-0.176	5.0125	0.925	44
-0.174	5.0125	0.9875	44
-0.172	4.95	0.9875	44
-0.17	4.95	0.9875	44
-0.168	4.95	1.05	44
-0.166	5.0125	0.9875	44
-0.164	4.95	0.9875	44
-0.162	4.95	1.05	44
-0.16	5.0125	1.05	44
-0.158	4.95	0.925	44
-0.156	4.95	0.925	44
-0.154	4.95	0.9875	44
-0.152	4.95	0.925	44
-0.15	5.0125	0.9875	44
-0.148	4.95	0.925	44
-0.146	4.95	0.9875	44
-0.144	5.0125	0.9875	44
-0.142	5.0125	0.9875	44
-0.14	5.0125	0.925	44
-0.138	5.0125	0.9875	44
-0.136	5.0125	0.9875	44
-0.134	4.95	0.9875	44
-0.132	5.0125	0.9875	44
-0.13	4.95	0.9875	44
-0.128	4.95	0.9875	44
-0.126	5.0125	0.9875	44
-0.124	5.0125	0.9875	44
-0.122	4.95	0.925	44
-0.12	5.0125	0.9875	44
-0.118	5.0125	0.9875	44
-0.116	4.95	0.9875	44
-0.114	5.0125	0.9875	44
-0.112	5.0125	0.925	44
-0.11	5.0125	0.9875	44
-0.108	4.95	0.925	44
-0.106	4.95	0.925	44
-0.104	5.0125	0.9875	44
-0.102	5.0125	0.9875	44
-0.1	5.0125	0.9875	44
-0.098	5.0125	0.9875	44
-0.096	4.95	0.9875	44
-0.094	4.95	0.9875	44
-0.092	4.95	0.925	44
-0.09	5.0125	0.9875	44
-0.088	5.0125	0.925	44
-0.086	4.95	0.9875	44
-0.084	4.95	0.9875	44
-0.082	5.0125	0.9875	44
-0.08	4.95	0.9875	44
-0.078	5.0125	0.9875	44
-0.076	5.0125	0.925	44
-0.074	5.0125	0.9875	44
-0.072	4.95	0.9875	44
-0.07	4.95	1.05	44
-0.068	4.95	0.9875	44
-0.066	5.0125	0.9875	44
-0.064	4.95	0.925	44
-0.062	5.0125	0.9875	44
-0.06	5.0125	0.9875	44
-0.058	4.95	0.9875	44
-0.056	4.95	0.925	44
-0.054	4.95	0.9875	44
-0.052	4.95	0.925	44
-0.05	4.95	0.925	44
-0.048	4.95	0.9875	44
-0.046	4.95	0.9875	44
-0.044	4.95	0.925	44
-0.042	5.0125	0.9875	44
-0.04	4.95	0.925	44
-0.038	5.0125	0.925	44
-0.036	5.0125	0.9875	44
-0.034	4.95	0.9875	44
-0.032	5.0125	0.9875	44
-0.03	5.0125	0.9875	44
-0.028	4.95	0.925	44
-0.026	5.0125	1.05	44
-0.024	4.95	0.9875	44
-0.022	4.95	0.9875	44
-0.02	5.0125	0.925	44
-0.018	5.0125	0.925	44
-0.016	5.0125	0.925	44
-0.014	4.95	0.9875	44
-0.012	4.95	0.9875	44
-0.01	4.95	0.9875	44
-0.008	4.95	0.9875	44
-0.006	5.0125	1.05	44
-0.004	4.95	0.9875	44
-0.002	4.95	0.9875	44
0.0000000000000000208167	4.95	0.925	44
0.002	5.0125	0.8625	44
0.004	5.0125	0.9875	44
0.006	4.95	0.9875	44
0.008	5.075	0.9875	44
0.01	5.0125	0.9875	44
0.012	4.95	0.925	44
0.014	5.0125	0.925	44
0.016	4.95	0.925	44
0.018	5.0125	0.9875	44
0.02	5.0125	0.9875	44
0.022	5.0125	0.9875	44
0.024	5.0125	0.9875	44
0.026	4.95	0.925	44
0.028	5.0125	0.9875	44
0.03	4.95	0.9875	44
0.032	4.95	0.9875	44
0.034	5.0125	0.925	44
0.036	5.0125	0.9875	44
0.038	4.95	0.9875	44
0.04	5.0125	0.9875	44
0.042	4.95	0.9875	44
0.044	5.0125	0.9875	44
0.046	4.95	0.9875	44
0.048	4.95	0.9875	44
0.05	5.0125	0.925	44
0.052	4.95	0.9875	44
0.054	4.95	0.9875	44
0.056	4.95	0.9875	44
0.058	5.075	0.9875	44
0.06	5.0125	0.925	44
0.062	4.95	0.9875	44
0.064	5.0125	0.925	44
0.066	4.95	0.9875	44
0.068	4.95	0.9875	44
0.07	4.95	0.925	44
0.072	4.95	1.05	44
0.074	4.95	0.9875	44
0.076	4.95	0.9875	44
0.078	5.0125	0.925	44
0.08	5.0125	0.925	44
0.082	4.95	1.05	44
0.084	4.95	1.05	44
0.086	4.95	0.9875	44
0.088	4.95	0.925	44
0.09	4.95	0.925	44
0.092	5.0125	0.9875	44
0.094	4.95	0.9875	44
0.096	5.0125	0.9875	44
0.098	5.0125	0.9875	44
0.1	4.95	0.9875	44
0.102	5.0125	0.925	44
0.104	5.0125	0.9875	44
