# Zeit (s)	# Kanal 1 (V)	# Kanal 2 (V)	# Kanal 3 (V)	# Kanal 4 (V)	
-0.00254	-0.46375	-0.5375	6.3125	0.131
-0.00253	-0.46375	-0.5375	6.15625	0.131
-0.00252	-0.47	-0.56875	6.3125	0.146625
-0.00251	-0.47	-0.5375	6.3125	0.131
-0.0025	-0.47	-0.5375	6.3125	0.131
-0.00249	-0.47625	-0.5375	6.3125	0.131
-0.00248	-0.47	-0.56875	6.3125	0.131
-0.00247	-0.47	-0.5375	6.46875	0.115375
-0.00246	-0.47	-0.5375	6.3125	0.16225
-0.00245	-0.47	-0.5375	6.3125	0.146625
-0.00244	-0.47625	-0.56875	6.15625	0.131
-0.00243	-0.47	-0.50625	6.3125	0.131
-0.00242	-0.47	-0.56875	6.46875	0.146625
-0.00241	-0.47625	-0.5375	6.46875	0.131
-0.0024	-0.47	-0.56875	6.46875	0.131
-0.00239	-0.47625	-0.5375	6.46875	0.131
-0.00238	-0.47625	-0.5375	6.3125	0.131
-0.00237	-0.47	-0.5375	6.3125	0.131
-0.00236	-0.47625	-0.5375	6.15625	0.146625
-0.00235	-0.47625	-0.5375	6.3125	0.146625
-0.00234	-0.46375	-0.56875	6.15625	0.131
-0.00233	-0.47	-0.56875	6.3125	0.131
-0.00232	-0.47	-0.5375	6.3125	0.146625
-0.00231	-0.4825	-0.56875	6.3125	0.146625
-0.0023	-0.47625	-0.56875	6.3125	0.146625
-0.00229	-0.47625	-0.5375	6.3125	0.131
-0.00228	-0.47625	-0.5375	6.15625	0.146625
-0.00227	-0.47625	-0.5375	6.3125	0.131
-0.00226	-0.47	-0.5375	6.3125	0.131
-0.00225	-0.47625	-0.5375	6.3125	0.115375
-0.00224	-0.47625	-0.56875	6.3125	0.146625
-0.00223	-0.47625	-0.56875	6.3125	0.146625
-0.00222	-0.47625	-0.50625	6.3125	0.131
-0.00221	-0.47625	-0.5375	6.3125	0.131
-0.0022	-0.47625	-0.56875	6.3125	0.131
-0.00219	-0.47	-0.56875	6.15625	0.131
-0.00218	-0.47	-0.5375	6.3125	0.131
-0.00217	-0.47625	-0.5375	6.3125	0.131
